date,bases,open_access_bases,bytes,open_access_bytes
"05/04/2014",2153073676323157,1018024515695438,1466550576335994,745061754519811
"05/05/2014",2155691683363823,1020157394211376,1468310825618974,746560568213550
"05/06/2014",2158428439196188,1020866407263656,1470002735998454,747176335919590
"05/07/2014",2159572336028029,1022010304095497,1470806850287301,747980450208437
"05/08/2014",2163031413584165,1024316828534511,1472952268520003,749600027847910
"05/09/2014",2174528705997552,1024965685586698,1478388922736833,750022128495588
"05/10/2014",2181200512229670,1025011735732533,1481747403501653,750051378642389
"05/11/2014",2181274694872635,1025085918375498,1481792904392935,750096879533671
"05/12/2014",2186218613929780,1025945914722734,1484647507315318,750871033052298
"05/13/2014",2186698113737024,1026425414529978,1485246867825983,751470393562963
"05/14/2014",2224574519266404,1062813942173758,1507549979948678,773035909234216
"05/15/2014",2227819319577843,1063939176255841,1509207083789969,773711311631872
"05/16/2014",2230417732977477,1066537589655475,1511001829306263,775506057148166
"05/17/2014",2230839562112908,1066959418790906,1511291469984385,775795697826288
"05/18/2014",2231746491758892,1067866348436890,1511773742921596,776277970763499
"05/19/2014",2239659814893110,1075779671571108,1515995002581461,780499230423364
"05/20/2014",2242473458376585,1077375002582383,1517572680010814,781495788887353
"05/21/2014",2249099055977423,1082734402627221,1520913322098156,784192026894089
"05/22/2014",2249554490342797,1083189836992595,1521250635429865,784529340225798
"05/23/2014",2252778719483194,1086414066132992,1523025346430686,786304051226619
"05/24/2014",2252971482641715,1086606829291513,1523155787473466,786434492269399
"05/25/2014",2253158853898430,1086794200548228,1523246445885385,786525150681318
"05/26/2014",2253666426111458,1087301772761256,1523570041678831,786848746474764
"05/27/2014",2254002264155676,1087613315530674,1523798715925577,787066223879823
"05/28/2014",2256773464330824,1090384515705822,1525227418756995,788494926711241
"05/29/2014",2264100033342212,1097277846813686,1530325339678625,793346360662877
"05/30/2014",2265970627001744,1099148440473218,1531632751227554,794653772211806
"05/31/2014",2267978433190502,1099264844317472,1532622834203201,794719443790980
"06/01/2014",2269649410457847,1100420531182393,1533634275985041,795486084732039
"06/02/2014",2273438432175200,1102302663397322,1535714668516112,796648216944660
"06/03/2014",2278797804849421,1104475053219447,1538909696461165,798310814699604
"06/04/2014",2283024157542069,1106034910212717,1541162692939703,799273456494390
"06/05/2014",2286144138907829,1106641544574514,1542791620045100,799696823483458
"06/06/2014",2289442524983241,1109022437367998,1545398689156701,801859981785857
"06/07/2014",2290427400829856,1109466671520309,1545966342839943,802165918424667
"06/08/2014",2294618252859617,1111069994602550,1548234083335868,803194657276107
"06/09/2014",2297276203199274,1111891730656927,1549657020581038,803734500648372
"06/10/2014",2301623990250154,1114917356437739,1552212399953535,805646298019133
"06/11/2014",2309451693661951,1120041096452832,1557003845100680,809124757589051
"06/12/2014",2315740846086489,1123374154804596,1560570405506305,811282625824279
"06/13/2014",2319836283799111,1125589403399165,1562779672517001,812566722435589
"06/14/2014",2323819510470668,1127415363389032,1565120835350827,813868168085758
"06/15/2014",2325316557320062,1127835074453066,1565919817688541,814146841467341
"06/16/2014",2327315254697071,1128633484147490,1567033089558687,814679773501751
"06/17/2014",2331975369115273,1130339395365540,1569636790572185,815864992862773
"06/18/2014",2333541363116635,1131814497200302,1570691432882371,816877288521851
"06/19/2014",2334389129775127,1132662263858794,1571274157107305,817460012746785
"06/20/2014",2335945273463499,1133965843140367,1572433095461944,818494415895756
"06/21/2014",2338667702070564,1133977135152600,1573756110743457,818502265589392
"06/22/2014",2338957135891611,1134266568973647,1573963451112537,818709605958472
"06/23/2014",2341998902896326,1134589131378570,1575523551591945,818956839641275
"06/24/2014",2345344889521168,1135277239459812,1577279114525315,819433673429307
"06/25/2014",2351867576070390,1141359687404404,1581452564773967,823405478251253
"06/26/2014",2353737017064622,1142133978734286,1582521387805219,823915918568915
"06/27/2014",2360406083006074,1143513585580042,1585996379361616,824832407161715
"06/28/2014",2363528603701369,1144063027252657,1587586393912604,825174535399292
"06/29/2014",2365252297334893,1144424098236997,1588472576243784,825393614056703
"06/30/2014",2368755202643894,1146003483397510,1590601136446803,826591725432166
"07/01/2014",2372697314210960,1147434816849256,1592983288342231,827687794494308
"07/02/2014",2375479791519377,1150217294157673,1594841739969730,829546246121807
"07/03/2014",2377197659469744,1151488768932040,1595924860082896,830416375593525
"07/04/2014",2382647554261972,1151535704582719,1598607293381164,830445970595919
"07/05/2014",2382774621520209,1151662771840956,1598715956289582,830554633504337
"07/06/2014",2383494419145724,1152382569466471,1599176133244123,831014810458878
"07/07/2014",2384297012350341,1153185162671088,1599722662435214,831561339649969
"07/08/2014",2386059116568506,1154947266889253,1600863658501807,832702335716562
"07/09/2014",2387929287551159,1156817437871906,1602131777262341,833970454477096
"07/10/2014",2388801908013713,1157595933037460,1602689123867713,834480589030807
"07/11/2014",2391480439423970,1158875058286167,1604152059473086,835259872838029
"07/12/2014",2391557947628541,1158926563253038,1604199483160849,835293544795866
"07/13/2014",2391664684679116,1159033300303613,1604267675559670,835361737194687
"07/14/2014",2392974850904351,1160343466528848,1605140702337203,836234763972220
"07/15/2014",2394079515010643,1161448130635140,1605914052636124,837008114271141
"07/16/2014",2395040205503286,1162408821127783,1606563609015125,837657670650142
"07/17/2014",2400122646721059,1167435755699056,1609589289824301,840654761219392
"07/18/2014",2406118700583915,1169848387157012,1613013232144199,842286769338247
"07/19/2014",2407071869616889,1170801556189986,1613665477037995,842939014232043
"07/20/2014",2407355629622085,1171085316195182,1613855093911957,843128631106005
"07/21/2014",2409683286565818,1173401148913415,1615394113403044,844662171668828
"07/22/2014",2410033909436396,1173751771783993,1615638842132605,844906900398389
"07/23/2014",2413899060598869,1174447357616666,1617572985680006,845365623835354
"07/24/2014",2416450565967190,1176452176841139,1619238378289442,846625667388738
"07/25/2014",2417284176620385,1177285787494334,1619757512909657,847144802008953
"07/26/2014",2422945837070256,1182947447944205,1623601017720680,850988306819976
"07/27/2014",2422984487758627,1182986098632576,1623628606136235,851015895235531
"07/28/2014",2425070057280282,1185006664730023,1625020277959827,852373531972264
"07/29/2014",2425369429482188,1185306036931929,1625218091397638,852571345410075
"07/30/2014",2429454807966702,1189386792691643,1627951683390156,855302712076520
"07/31/2014",2431059205205131,1190981840684280,1629051754318560,856396066542604
"08/01/2014",2433814632961539,1193737268440688,1630847773377292,858192085601336
"08/02/2014",2434628200141481,1194550835620630,1631405329416113,858749641640157
"08/03/2014",2434651222627891,1194573858107040,1631414910653815,858759222877859
"08/04/2014",2435519660558037,1195442296037186,1631978399829210,859322712053254
"08/05/2014",2436771630833936,1196694266313085,1632744624865194,860088937089238
"08/06/2014",2438289850756001,1198212486235150,1633749185981609,861093498205653
"08/07/2014",2438741935902611,1198664571381760,1634019533321742,861363845545786
"08/08/2014",2442383862759766,1201120943419395,1636174216237552,862960464324179
"08/09/2014",2442436517335724,1201173597995353,1636209400616582,862995648703209
"08/10/2014",2442854035911976,1201591116571605,1636488790413013,863275038499640
"08/11/2014",2446759323171151,1205496403830780,1639064543200077,865850791286704
"08/12/2014",2448123323757595,1206860404417224,1639936833928200,866723082014827
"08/13/2014",2449521983912408,1208030000899137,1640748158282344,867425756505126
"08/14/2014",2450515985545116,1209024002531845,1641425435914795,868103034137577
"08/15/2014",2452754990267093,1211263007253822,1643219785007370,869897383230152
"08/16/2014",2457299553145405,1215807570132134,1645463477568264,872141075791046
"08/17/2014",2457334500498605,1215842517485334,1645481994262547,872159592485329
"08/18/2014",2458449800410058,1216957817396787,1646176146525045,872853744747827
"08/19/2014",2459462516147972,1217970533134701,1646844573943039,873522172165821
"08/20/2014",2460503845358523,1219011862345252,1647529646377745,874207244600527
"08/21/2014",2462428299652001,1220754623174659,1649056330386647,875646554027341
"08/22/2014",2464101132669516,1222427456192174,1650270151987234,876860375627928
"08/23/2014",2464219571007192,1222545894529850,1650355789126091,876946012766785
"08/24/2014",2464611007274504,1222937330797162,1650616218546193,877206442186887
"08/25/2014",2467058512891508,1225384836414166,1652211880560659,878802104201353
"08/26/2014",2471236265514397,1228964459225889,1654643567232832,880829675967025
"08/27/2014",2472492314310558,1230218867015726,1655461093981998,881643725753496
"08/28/2014",2474487100054330,1232213652759498,1656693857792105,882876489563603
"08/29/2014",2474803252814350,1232529805519518,1656883851288587,883066483060085
"08/30/2014",2475086677434282,1232813230139450,1657093081733097,883275713504595
"08/31/2014",2475693478687594,1233420031392762,1657495902223425,883678533994923
"09/01/2014",2476596897172718,1234323449877886,1658062458489522,884245090261020
"09/02/2014",2479257737028074,1236984289733242,1659668053273670,885850685045168
"09/03/2014",2480128610644607,1237742341314399,1660232818430374,886346133013978
"09/04/2014",2481963827318288,1239558540687374,1661527557798839,887629209954967
"09/05/2014",2483913992506520,1241436342576700,1662791350567306,888849645705730
"09/06/2014",2484628531201683,1242150881271863,1663216470700383,889274765838807
"09/07/2014",2486903506340914,1244425384148022,1664778538960626,890836526086290
"09/08/2014",2489377996487711,1245990682170201,1666311909685598,891874523419276
"09/09/2014",2490757014414829,1247304153209027,1667208530881091,892732112445548
"09/10/2014",2494429862880871,1250977001675069,1669644107258751,895167688823208
"09/11/2014",2499407361587098,1255954500381296,1673002555641795,898526137206252
"09/12/2014",2499918351190853,1256398029085473,1673334788892504,898823029527966
"09/13/2014",2504796151053357,1261178124768270,1676653264345989,902093643769739
"09/14/2014",2506560881592074,1262942855306987,1677725646651829,903166026075579
"09/15/2014",2507621208724862,1264003182439775,1678439308843861,903879688267611
"09/16/2014",2512911599106820,1269021330698163,1682059149015287,907310975786313
"09/17/2014",2515075528990611,1270395242127204,1683539522904810,908347553645312
"09/18/2014",2517595523469668,1272915236606261,1685195681530121,910003712270623
"09/19/2014",2518491684480601,1273811397617194,1685758591561969,910566622302471
"09/20/2014",2518900402270499,1274220115407092,1686001338383994,910809369124496
"09/21/2014",2519901512035261,1275221225171854,1686545598331621,911353629072123
"09/22/2014",2522510692382765,1277830405519358,1688124173084639,912932203825141
"09/23/2014",2523410264643302,1278729977779895,1688711054200227,913519084940729
"09/24/2014",2524668634637269,1279988347773862,1689535472011068,914343502751570
"09/25/2014",2526309296289830,1281622633208328,1690466845255024,915271758417491
"09/26/2014",2527191366956086,1282504703874584,1691371686529666,916176599692133
"09/27/2014",2536014458108219,1291327795026717,1697092211154260,921897124316727
"09/28/2014",2536172760467199,1291486097385697,1697203449973027,922008363135494
"09/29/2014",2540456914010069,1295770250928567,1699966873419293,924771786581760
"09/30/2014",2543967679756765,1299281016675263,1702298474694283,927103387856750
"10/01/2014",2546605980982387,1301919317900885,1703986862998961,928791776161428
"10/02/2014",2583164572428879,1338453602361955,1729159725987774,953951060017320
"10/03/2014",2584874780633081,1340139313691193,1730267531918637,955045579572290
"10/04/2014",2585160234462495,1340424767520607,1730468873473926,955246921127579
"10/05/2014",2585179158975198,1340443692033310,1730479621814961,955257669468614
"10/06/2014",2618569005514900,1373813620050236,1743124146054886,967892826835681
"10/07/2014",2630689171983305,1385933786518641,1747545505515725,972314186296520
"10/08/2014",2633482696946125,1388254879745451,1748779161785710,973301009500056
